fid,Riproietta
"8381",0.2175
"8382",0.0823
"8383",0.09331
"8384",0.135
"8385",0.22027
"8386",0.11924
"8387",0.52574
"8388",0.53317
"8389",0.67711
"8390",0.67505
"8391",0.68686
"8392",0.69303
"8393",0.72254
"8394",0.73752
"8395",0.76231
"8396",0.78102
"8397",0.79497
"8398",0.79666
"8399",0.78888
"8400",0.76781
"8401",0.84067
"8402",0.854
"8403",0.86044
"8404",0.81206
"8405",0.79577
"8406",0.75839
"8407",0.71222
"8408",0.75737
"8409",0.81513
"8410",0.74443
"8411",0.70283
"8412",0.71204
"8413",0.76847
"8414",0.73876
"8415",0.66993
"8416",0.37162
"8417",0.37125
"8418",0.77749
"8419",0.68625
"8420",0.68039
"8421",0.6782
"8422",0.69473
"8423",0.74724
"8424",0.71922
"8425",0.72185
"8426",0.74406
"8427",0.78276
"8428",0.79805
"8429",0.82031
"8430",0.76351
"8431",0.76405
"8432",0.83237
"8433",0.81126
"8434",0.78905
"8435",0.78552
"8436",0.7834
"8437",0.8118
"8438",0.82421
"8439",0.77742
"8440",0.80821
"8441",0.81224
"8442",0.79766
"8443",0.78324
"8444",0.76222
"8445",0.75665
"8446",0.7624
"8447",0.73195
"8448",0.71268
"8449",0.46895
"8450",0.51187
"8451",0.47649
"8452",0.48779
"8453",0.47826
"8454",0.49098
"8455",0.45515
"8456",0.38789
"8457",0.3766
"8458",0.42255
"8459",0.44554
"8460",0.43421
"8461",0.44751
"8462",0.44408
"8463",0.4772
"8464",0.48332
"8465",0.46841
"8466",0.46677
"8467",0.46353
"8468",0.4733
"8469",0.4908
"8470",0.51936
"8471",0.53694
"8472",0.53853
"8473",0.49734
"8474",0.52263
"8475",0.51493
"8476",0.51083
"8477",0.50798
"8478",0.50224
"8479",0.49841
"8480",0.51615
"8481",0.50737
"8482",0.52297
"8483",0.57683
"8484",0.59688
"8485",0.54436
"8486",0.54149
"8487",0.4989
"8488",0.5228
"8489",0.53765
"8490",0.52549
"8491",0.54667
"8492",0.55876
"8493",0.59334
"8494",0.59297
"8495",0.53852
"8496",0.34142
"8497",0.31964
"8498",0.53143
"8499",0.51423
"8500",0.43407
"8501",0.299
"8502",0.5239
"8503",0.14229
"8504",0.11715
"8505",0.35319
"8506",0.69391
"8507",0.74219
"8508",0.72289
"8509",0.65181
"8510",0.61928
"8511",0.70382
"8512",0.3573
"8513",0.10089
"8514",0.39943
"8515",0.19718
"8516",0.01418
"8517",-0.1103
"8518",0.17891
"8519",0.56522
"8520",0.63095
"8521",0.78431
"8522",0.70909
"8523",0.67928
"8524",0.70448
"8525",0.73464
"8526",0.74877
"8527",0.77017
"8528",0.79049
"8529",0.79165
"8530",0.77416
"8531",0.76142
"8532",0.75275
"8533",0.84615
"8534",0.85807
"8535",0.83314
"8536",0.79205
"8537",0.76884
"8538",0.73382
"8539",0.71897
"8540",0.75101
"8541",0.75351
"8542",0.71939
"8543",0.66506
"8544",0.71926
"8545",0.75189
"8546",0.7202
"8547",0.69526
"8548",0.30163
"8549",0.42678
"8550",0.76188
"8551",0.68896
"8552",0.72506
"8553",0.75936
"8554",0.74665
"8555",0.72264
"8556",0.70788
"8557",0.72233
"8558",0.72674
"8559",0.77678
"8560",0.77593
"8561",0.8151
"8562",0.81547
"8563",0.78507
"8564",0.80433
"8565",0.79646
"8566",0.7845
"8567",0.79191
"8568",0.77844
"8569",0.83423
"8570",0.83621
"8571",0.76393
"8572",0.81095
"8573",0.80399
"8574",0.80769
"8575",0.73374
"8576",0.7806
"8577",0.76928
"8578",0.76484
"8579",0.75526
"8580",0.79106
"8581",0.49138
"8582",0.5145
"8583",0.48415
"8584",0.49707
"8585",0.49555
"8586",0.48173
"8587",0.42517
"8588",0.37251
"8589",0.39789
"8590",0.43089
"8591",0.44554
"8592",0.42014
"8593",0.43771
"8594",0.43352
"8595",0.46481
"8596",0.47224
"8597",0.46861
"8598",0.48
"8599",0.48162
"8600",0.49439
"8601",0.4718
"8602",0.49597
"8603",0.51358
"8604",0.53177
"8605",0.50942
"8606",0.56037
"8607",0.55389
"8608",0.5305
"8609",0.50633
"8610",0.5087
"8611",0.51494
"8612",0.53062
"8613",0.52922
"8614",0.51326
"8615",0.49444
"8616",0.53103
"8617",0.58864
"8618",0.65374
"8619",0.57266
"8620",0.57303
"8621",0.52941
"8622",0.53269
"8623",0.54682
"8624",0.55051
"8625",0.54223
"8626",0.49893
"8627",0.50018
"8628",0.22798
"8629",0.29603
"8630",0.64441
"8631",0.66124
"8632",0.61449
"8633",0.53832
"8634",0.64763
"8635",0.59406
"8636",0.20816
"8637",0.17159
"8638",0.51724
"8639",0.78586
"8640",0.73589
"8641",0.65834
"8642",0.60242
"8643",0.6812
"8644",0.51266
"8645",0.19499
"8646",0.17119
"8647",0.13715
"8648",0.02956
"8649",0.01596
"8650",0.06686
"8651",0.09991
"8652",0.13804
"8653",0.0365
"8654",0.22344
"8655",0.37337
"8656",0.44
"8657",0.6568
"8658",0.73923
"8659",0.76691
"8660",0.78002
"8661",0.75589
"8662",0.75479
"8663",0.76967
"8664",0.81731
"8665",0.80522
"8666",0.83355
"8667",0.82041
"8668",0.83848
"8669",0.80202
"8670",0.77609
"8671",0.77445
"8672",0.75539
"8673",0.71764
"8674",0.71983
"8675",0.7008
"8676",0.73326
"8677",0.70779
"8678",0.72428
"8679",0.66738
"8680",0.32706
"8681",0.44987
"8682",0.70328
"8683",0.78346
"8684",0.76471
"8685",0.73185
"8686",0.73562
"8687",0.75198
"8688",0.74171
"8689",0.72459
"8690",0.74097
"8691",0.74934
"8692",0.75908
"8693",0.8053
"8694",0.86168
"8695",0.78317
"8696",0.75327
"8697",0.80602
"8698",0.80195
"8699",0.78798
"8700",0.76071
"8701",0.82809
"8702",0.82484
"8703",0.82431
"8704",0.82492
"8705",0.78554
"8706",0.79647
"8707",0.77483
"8708",0.8072
"8709",0.74861
"8710",0.75753
"8711",0.75484
"8712",0.7833
"8713",0.48261
"8714",0.48656
"8715",0.48109
"8716",0.47396
"8717",0.47052
"8718",0.44926
"8719",0.41877
"8720",0.42826
"8721",0.4436
"8722",0.45905
"8723",0.4428
"8724",0.44206
"8725",0.45194
"8726",0.44732
"8727",0.45136
"8728",0.46824
"8729",0.47646
"8730",0.46943
"8731",0.50738
"8732",0.534
"8733",0.50357
"8734",0.49559
"8735",0.483
"8736",0.51086
"8737",0.53826
"8738",0.5683
"8739",0.60135
"8740",0.53928
"8741",0.53157
"8742",0.52396
"8743",0.51563
"8744",0.5267
"8745",0.53716
"8746",0.52064
"8747",0.50788
"8748",0.53551
"8749",0.52197
"8750",0.60549
"8751",0.61288
"8752",0.61479
"8753",0.57946
"8754",0.57185
"8755",0.56061
"8756",0.52542
"8757",0.52414
"8758",0.53288
"8759",0.51497
"8760",0.29222
"8761",0.17245
"8762",0.24826
"8763",0.22239
"8764",0.38173
"8765",0.42857
"8766",0.4036
"8767",0.67437
"8768",0.4765
"8769",0.11903
"8770",0.32414
"8771",0.70908
"8772",0.76171
"8773",0.66118
"8774",0.67794
"8775",0.61355
"8776",0.69531
"8777",0.42705
"8778",-0.08853
"8779",-0.06926
"8780",0.07887
"8781",0.05336
"8782",-0.02454
"8783",-0.03499
"8784",0.00212
"8785",0.06173
"8786",0.07562
"8787",0.06994
"8788",0.2172
"8789",0.5744
"8790",0.70732
"8791",0.7715
"8792",0.76453
"8793",0.73761
"8794",0.74544
"8795",0.75264
"8796",0.77584
"8797",0.77077
"8798",0.79282
"8799",0.77415
"8800",0.78762
"8801",0.80078
"8802",0.76014
"8803",0.75423
"8804",0.74132
"8805",0.72869
"8806",0.70692
"8807",0.70207
"8808",0.73695
"8809",0.67701
"8810",0.70554
"8811",0.66212
"8812",0.40106
"8813",0.36456
"8814",0.7437
"8815",0.7286
"8816",0.73786
"8817",0.71479
"8818",0.69525
"8819",0.73413
"8820",0.77434
"8821",0.75496
"8822",0.737
"8823",0.77591
"8824",0.81873
"8825",0.82807
"8826",0.82827
"8827",0.86654
"8828",0.78228
"8829",0.7969
"8830",0.80519
"8831",0.81979
"8832",0.78095
"8833",0.76763
"8834",0.8292
"8835",0.80986
"8836",0.79125
"8837",0.76633
"8838",0.77906
"8839",0.72181
"8840",0.73061
"8841",0.78286
"8842",0.74801
"8843",0.74468
"8844",0.73572
"8845",0.47975
"8846",0.46309
"8847",0.46274
"8848",0.43852
"8849",0.43701
"8850",0.43537
"8851",0.41616
"8852",0.42098
"8853",0.44322
"8854",0.45992
"8855",0.44411
"8856",0.4544
"8857",0.43645
"8858",0.45027
"8859",0.457
"8860",0.457
"8861",0.45835
"8862",0.46139
"8863",0.47786
"8864",0.50585
"8865",0.53043
"8866",0.51485
"8867",0.5202
"8868",0.50967
"8869",0.51576
"8870",0.53942
"8871",0.56211
"8872",0.5463
"8873",0.54243
"8874",0.5417
"8875",0.52603
"8876",0.52034
"8877",0.52399
"8878",0.50437
"8879",0.50203
"8880",0.51802
"8881",0.49804
"8882",0.53926
"8883",0.55195
"8884",0.53115
"8885",0.5358
"8886",0.55632
"8887",0.59854
"8888",0.51796
"8889",0.50815
"8890",0.55765
"8891",0.51047
"8892",0.42523
"8893",0.31158
"8894",0.21698
"8895",0.12865
"8896",0.07479
"8897",0.08416
"8898",0.38332
"8899",0.73672
"8900",0.63556
"8901",0.19219
"8902",0.17144
"8903",0.5672
"8904",0.71349
"8905",0.65714
"8906",0.68843
"8907",0.59904
"8908",0.61753
"8909",0.63723
"8910",0.42689
"8911",0.26692
"8912",0.55318
"8913",0.46233
"8914",0.43448
"8915",0.16987
"8916",0.01381
"8917",-0.03537
"8918",-0.04179
"8919",-0.01255
"8920",0.09331
"8921",0.38198
"8922",0.54858
"8923",0.678
"8924",0.68081
"8925",0.69941
"8926",0.68329
"8927",0.68329
"8928",0.70136
"8929",0.74622
"8930",0.77805
"8931",0.80179
"8932",0.7621
"8933",0.78877
"8934",0.79961
"8935",0.78605
"8936",0.76725
"8937",0.75449
"8938",0.73014
"8939",0.69173
"8940",0.71933
"8941",0.71831
"8942",0.73692
"8943",0.67253
"8944",0.74011
"8945",0.37805
"8946",0.34815
"8947",0.73975
"8948",0.66312
"8949",0.72809
"8950",0.69875
"8951",0.72042
"8952",0.73745
"8953",0.68449
"8954",0.75682
"8955",0.76376
"8956",0.76822
"8957",0.80653
"8958",0.83067
"8959",0.81871
"8960",0.78084
"8961",0.79175
"8962",0.77898
"8963",0.82163
"8964",0.74537
"8965",0.78016
"8966",0.80119
"8967",0.79636
"8968",0.8154
"8969",0.76383
"8970",0.74136
"8971",0.697
"8972",0.75012
"8973",0.78916
"8974",0.74127
"8975",0.70464
"8976",0.6939
"8977",0.43966
"8978",0.40108
"8979",0.42724
"8980",0.43918
"8981",0.44387
"8982",0.42377
"8983",0.40625
"8984",0.43329
"8985",0.4317
"8986",0.4039
"8987",0.42259
"8988",0.44895
"8989",0.40773
"8990",0.43226
"8991",0.46558
"8992",0.44855
"8993",0.43862
"8994",0.45061
"8995",0.46831
"8996",0.48317
"8997",0.50406
"8998",0.50677
"8999",0.52404
"9000",0.51764
"9001",0.51458
"9002",0.53541
"9003",0.53364
"9004",0.53299
"9005",0.54855
"9006",0.53108
"9007",0.52779
"9008",0.55461
"9009",0.54594
"9010",0.52559
"9011",0.51545
"9012",0.53977
"9013",0.52866
"9014",0.52067
"9015",0.51807
"9016",0.58099
"9017",0.58398
"9018",0.50637
"9019",0.52739
"9020",0.49739
"9021",0.5067
"9022",0.57933
"9023",0.46937
"9024",0.45574
"9025",0.49072
"9026",0.34391
"9027",0.20843
"9028",0.10433
"9029",0.1059
"9030",0.47293
"9031",0.70651
"9032",0.70651
"9033",0.70673
"9034",0.45307
"9035",0.11556
"9036",0.39799
"9037",0.72224
"9038",0.65214
"9039",0.62066
"9040",0.56658
"9041",0.58271
"9042",0.68516
"9043",0.64914
"9044",0.70637
"9045",0.69333
"9046",0.67606
"9047",0.69487
"9048",0.62712
"9049",0.53898
"9050",0.25729
"9051",0.09272
"9052",0.02878
"9053",0.0086
"9054",0.23399
"9055",0.4697
"9056",0.51305
"9057",0.6318
"9058",0.65153
"9059",0.60638
"9060",0.66093
"9061",0.67391
"9062",0.76621
"9063",0.77833
"9064",0.78833
"9065",0.81551
"9066",0.83677
"9067",0.81701
"9068",0.78693
"9069",0.75584
"9070",0.74086
"9071",0.70999
"9072",0.76108
"9073",0.71481
"9074",0.76781
"9075",0.6891
"9076",0.70946
"9077",0.33769
"9078",0.43083
"9079",0.69122
"9080",0.70256
"9081",0.7266
"9082",0.68373
"9083",0.72916
"9084",0.72225
"9085",0.68593
"9086",0.74864
"9087",0.7748
"9088",0.76717
"9089",0.78864
"9090",0.78041
"9091",0.78857
"9092",0.78643
"9093",0.78972
"9094",0.81266
"9095",0.78627
"9096",0.74334
"9097",0.78208
"9098",0.7493
"9099",0.77708
"9100",0.75128
"9101",0.78862
"9102",0.79552
"9103",0.77983
"9104",0.76719
"9105",0.79705
"9106",0.719
"9107",0.7229
"9108",0.74768
"9109",0.40461
"9110",0.38332
"9111",0.41803
"9112",0.42755
"9113",0.423
"9114",0.43161
"9115",0.4398
"9116",0.44261
"9117",0.41856
"9118",0.39855
"9119",0.44367
"9120",0.43094
"9121",0.42348
"9122",0.43136
"9123",0.45151
"9124",0.43411
"9125",0.44444
"9126",0.4736
"9127",0.48171
"9128",0.50634
"9129",0.50317
"9130",0.48328
"9131",0.51595
"9132",0.52038
"9133",0.53333
"9134",0.54307
"9135",0.5357
"9136",0.51267
"9137",0.51267
"9138",0.52909
"9139",0.52446
"9140",0.52406
"9141",0.53281
"9142",0.51241
"9143",0.50946
"9144",0.55084
"9145",0.57719
"9146",0.54419
"9147",0.50873
"9148",0.52946
"9149",0.49544
"9150",0.63348
"9151",0.58397
"9152",0.62314
"9153",0.56993
"9154",0.5752
"9155",0.62109
"9156",0.63845
"9157",0.54746
"9158",0.40478
"9159",0.5131
"9160",0.48729
"9161",0.23495
"9162",0.62957
"9163",0.6781
"9164",0.77294
"9165",0.78246
"9166",0.77852
"9167",0.30816
"9168",0.37815
"9169",0.63437
"9170",0.50376
"9171",0.41036
"9172",0.29066
"9173",0.42634
"9174",0.63951
"9175",0.74928
"9176",0.73085
"9177",0.66827
"9178",0.71916
"9179",0.75725
"9180",0.64869
"9181",0.51828
"9182",0.55035
"9183",0.59373
"9184",0.29243
"9185",0.00635
"9186",0.09269
"9187",0.25118
"9188",0.06508
"9189",0.37046
"9190",0.52972
"9191",0.40279
"9192",0.58574
"9193",0.63767
"9194",0.74056
"9195",0.73785
"9196",0.79647
"9197",0.78435
"9198",0.81622
"9199",0.82598
"9200",0.76582
"9201",0.75302
"9202",0.69995
"9203",0.74852
"9204",0.78294
"9205",0.72775
"9206",0.76193
"9207",0.71013
"9208",0.64505
"9209",0.38676
"9210",0.39961
"9211",0.71447
"9212",0.70555
"9213",0.69859
"9214",0.68526
"9215",0.72439
"9216",0.74624
"9217",0.74472
"9218",0.75284
"9219",0.77244
"9220",0.80558
"9221",0.75518
"9222",0.78093
"9223",0.78214
"9224",0.7369
"9225",0.74916
"9226",0.79991
"9227",0.78467
"9228",0.77448
"9229",0.81927
"9230",0.78995
"9231",0.76596
"9232",0.8112
"9233",0.75799
"9234",0.79223
"9235",0.74353
"9236",0.69941
"9237",0.74981
"9238",0.71636
"9239",0.78516
"9240",0.76826
"9241",0.38788
"9242",0.38788
"9243",0.45889
"9244",0.44932
"9245",0.43178
"9246",0.4112
"9247",0.40315
"9248",0.41069
"9249",0.41525
"9250",0.40354
"9251",0.43273
"9252",0.43447
"9253",0.41181
"9254",0.40903
"9255",0.4215
"9256",0.44797
"9257",0.46334
"9258",0.49678
"9259",0.50924
"9260",0.50682
"9261",0.51347
"9262",0.51111
"9263",0.50215
"9264",0.51846
"9265",0.52273
"9266",0.56782
"9267",0.54545
"9268",0.53865
"9269",0.53543
"9270",0.52771
"9271",0.53501
"9272",0.5178
"9273",0.51033
"9274",0.49613
"9275",0.49755
"9276",0.51426
"9277",0.50098
"9278",0.54539
"9279",0.53506
"9280",0.5753
"9281",0.49176
"9282",0.58543
"9283",0.55259
"9284",0.6032
"9285",0.66148
"9286",0.64485
"9287",0.66299
"9288",0.62273
"9289",0.60391
"9290",0.352
"9291",0.40328
"9292",0.55289
"9293",0.54475
"9294",0.74615
"9295",0.77077
"9296",0.74112
"9297",0.7769
"9298",0.73017
"9299",0.62295
"9300",0.17409
"9301",0.55312
"9302",0.24728
"9303",0.17878
"9304",0.32061
"9305",0.42251
"9306",0.58799
"9307",0.75493
"9308",0.6729
"9309",0.58274
"9310",0.65428
"9311",0.63409
"9312",0.44288
"9313",0.22358
"9314",0.23433
"9315",0.3029
"9316",0.43626
"9317",0.44888
"9318",0.0556
"9319",-0.03079
"9320",-0.07952
"9321",-0.03358
"9322",0.10349
"9323",0.4531
"9324",0.59467
"9325",0.61716
"9326",0.76004
"9327",0.76015
"9328",0.7813
"9329",0.80162
"9330",0.80128
"9331",0.79789
"9332",0.72534
"9333",0.72928
"9334",0.73326
"9335",0.76284
"9336",0.74332
"9337",0.75602
"9338",0.75233
"9339",0.72515
"9340",0.70502
"9341",0.42101
"9342",0.3244
"9343",0.80294
"9344",0.69432
"9345",0.713
"9346",0.73043
"9347",0.73434
"9348",0.74393
"9349",0.76325
"9350",0.75429
"9351",0.76552
"9352",0.7927
"9353",0.72523
"9354",0.75451
"9355",0.70687
"9356",0.71643
"9357",0.71339
"9358",0.79812
"9359",0.7682
"9360",0.7844
"9361",0.81678
"9362",0.80488
"9363",0.78596
"9364",0.78915
"9365",0.70202
"9366",0.72825
"9367",0.73516
"9368",0.71213
"9369",0.69312
"9370",0.71845
"9371",0.80692
"9372",0.72262
"9373",0.34634
"9374",0.42905
"9375",0.45625
"9376",0.44706
"9377",0.43584
"9378",0.42366
"9379",0.41708
"9380",0.41062
"9381",0.42124
"9382",0.44321
"9383",0.4483
"9384",0.40147
"9385",0.40007
"9386",0.4149
"9387",0.45
"9388",0.48743
"9389",0.51025
"9390",0.52812
"9391",0.52644
"9392",0.51779
"9393",0.50919
"9394",0.50927
"9395",0.534
"9396",0.56599
"9397",0.57762
"9398",0.58041
"9399",0.53557
"9400",0.53275
"9401",0.5414
"9402",0.50374
"9403",0.50381
"9404",0.51372
"9405",0.52121
"9406",0.53877
"9407",0.52797
"9408",0.56032
"9409",0.61562
"9410",0.54746
"9411",0.55873
"9412",0.58124
"9413",0.60311
"9414",0.61046
"9415",0.54056
"9416",0.62182
"9417",0.68213
"9418",0.6573
"9419",0.77933
"9420",0.68452
"9421",0.67268
"9422",0.4884
"9423",0.48986
"9424",0.49364
"9425",0.61815
"9426",0.72694
"9427",0.70122
"9428",0.71411
"9429",0.81001
"9430",0.82938
"9431",0.72289
"9432",0.37157
"9433",0.59633
"9434",0.41433
"9435",0.19017
"9436",0.29722
"9437",0.40789
"9438",0.55279
"9439",0.69607
"9440",0.62626
"9441",0.56111
"9442",0.63505
"9443",0.5655
"9444",0.27798
"9445",0.10506
"9446",0.12623
"9447",0.16593
"9448",0.39989
"9449",0.425
"9450",-0.05702
"9451",0.01287
"9452",0.02014
"9453",0.04615
"9454",0.1166
"9455",0.57257
"9456",0.58621
"9457",0.71893
"9458",0.74534
"9459",0.73992
"9460",0.77227
"9461",0.75291
"9462",0.75177
"9463",0.74372
"9464",0.71505
"9465",0.71413
"9466",0.72154
"9467",0.75469
"9468",0.7619
"9469",0.72082
"9470",0.72946
"9471",0.72138
"9472",0.74128
"9473",0.36219
"9474",0.35561
"9475",0.73403
"9476",0.67248
"9477",0.7191
"9478",0.74344
"9479",0.72883
"9480",0.77126
"9481",0.76701
"9482",0.73346
"9483",0.78506
"9484",0.77319
"9485",0.74931
"9486",0.75955
"9487",0.71681
"9488",0.70272
"9489",0.73666
"9490",0.7776
"9491",0.72198
"9492",0.70438
"9493",0.7415
"9494",0.77501
"9495",0.74367
"9496",0.72129
"9497",0.69584
"9498",0.7513
"9499",0.74824
"9500",0.71354
"9501",0.72872
"9502",0.76652
"9503",0.70506
"9504",0.67618
"9505",0.41036
"9506",0.49201
"9507",0.47845
"9508",0.42225
"9509",0.41732
"9510",0.438
"9511",0.42914
"9512",0.47054
"9513",0.45601
"9514",0.45637
"9515",0.40386
"9516",0.39945
"9517",0.39928
"9518",0.43979
"9519",0.4803
"9520",0.49104
"9521",0.47059
"9522",0.51184
"9523",0.51089
"9524",0.50624
"9525",0.50296
"9526",0.5311
"9527",0.57959
"9528",0.56789
"9529",0.56584
"9530",0.55365
"9531",0.50603
"9532",0.50791
"9533",0.52192
"9534",0.51582
"9535",0.50423
"9536",0.50561
"9537",0.52387
"9538",0.55231
"9539",0.53309
"9540",0.51152
"9541",0.56662
"9542",0.54595
"9543",0.51854
"9544",0.53291
"9545",0.54966
"9546",0.54142
"9547",0.50642
"9548",0.58922
"9549",0.69364
"9550",0.70571
"9551",0.72042
"9552",0.65364
"9553",0.59948
"9554",0.4734
"9555",0.55378
"9556",0.70334
"9557",0.78396
"9558",0.65772
"9559",0.74411
"9560",0.69185
"9561",0.76217
"9562",0.80546
"9563",0.73277
"9564",0.51432
"9565",0.51055
"9566",0.29032
"9567",0.06047
"9568",0.28135
"9569",0.33461
"9570",0.34247
"9571",0.62401
"9572",0.62626
"9573",0.63626
"9574",0.53385
"9575",0.3961
"9576",0.22869
"9577",0.04736
"9578",0.11529
"9579",0.14041
"9580",0.39726
"9581",0.15278
"9582",-0.05946
"9583",-0.01338
"9584",-0.02424
"9585",0.11896
"9586",0.21677
"9587",0.58057
"9588",0.57413
"9589",0.68885
"9590",0.73269
"9591",0.73295
"9592",0.76095
"9593",0.73878
"9594",0.74589
"9595",0.74375
"9596",0.73409
"9597",0.72622
"9598",0.70366
"9599",0.71624
"9600",0.78766
"9601",0.74813
"9602",0.73384
"9603",0.72712
"9604",0.69295
"9605",0.31807
"9606",0.42393
"9607",0.66251
"9608",0.69961
"9609",0.73415
"9610",0.75424
"9611",0.74865
"9612",0.78497
"9613",0.78465
"9614",0.74464
"9615",0.78305
"9616",0.76582
"9617",0.73828
"9618",0.77698
"9619",0.72423
"9620",0.71279
"9621",0.75558
"9622",0.69599
"9623",0.73588
"9624",0.6796
"9625",0.71417
"9626",0.75452
"9627",0.68609
"9628",0.748
"9629",0.69965
"9630",0.76239
"9631",0.70423
"9632",0.68982
"9633",0.73355
"9634",0.76602
"9635",0.62308
"9636",0.6573
"9637",0.41494
"9638",0.45278
"9639",0.44951
"9640",0.42006
"9641",0.41985
"9642",0.4397
"9643",0.44984
"9644",0.47325
"9645",0.43521
"9646",0.39979
"9647",0.36167
"9648",0.39558
"9649",0.42878
"9650",0.47399
"9651",0.5621
"9652",0.50565
"9653",0.49105
"9654",0.51715
"9655",0.49531
"9656",0.49286
"9657",0.49823
"9658",0.50866
"9659",0.56232
"9660",0.54877
"9661",0.55477
"9662",0.52177
"9663",0.49332
"9664",0.48551
"9665",0.47818
"9666",0.49555
"9667",0.51135
"9668",0.52187
"9669",0.5509
"9670",0.53829
"9671",0.5308
"9672",0.53395
"9673",0.53921
"9674",0.53923
"9675",0.52778
"9676",0.51456
"9677",0.51543
"9678",0.5104
"9679",0.53163
"9680",0.6515
"9681",0.63932
"9682",0.62921
"9683",0.60311
"9684",0.59762
"9685",0.58209
"9686",0.63359
"9687",0.44412
"9688",0.60119
"9689",0.60884
"9690",0.6374
"9691",0.70543
"9692",0.78064
"9693",0.76959
"9694",0.78404
"9695",0.57724
"9696",0.4701
"9697",0.26484
"9698",0.21161
"9699",0.18508
"9700",0.2561
"9701",0.36106
"9702",0.34944
"9703",0.49442
"9704",0.63677
"9705",0.35294
"9706",0.42207
"9707",0.33792
"9708",0.21627
"9709",0.10418
"9710",0.16259
"9711",0.11827
"9712",0.19663
"9713",-0.02212
"9714",-0.04356
"9715",-0.04911
"9716",0.03687
"9717",0.23769
"9718",0.46897
"9719",0.51929
"9720",0.62769
"9721",0.70218
"9722",0.70039
"9723",0.71926
"9724",0.73942
"9725",0.73805
"9726",0.75796
"9727",0.77068
"9728",0.75962
"9729",0.73225
"9730",0.71059
"9731",0.71758
"9732",0.79277
"9733",0.76914
"9734",0.75099
"9735",0.74711
"9736",0.62786
"9737",0.35637
"9738",0.41807
"9739",0.70755
"9740",0.73481
"9741",0.74699
"9742",0.71796
"9743",0.74821
"9744",0.76064
"9745",0.76976
"9746",0.77778
"9747",0.76689
"9748",0.78114
"9749",0.75679
"9750",0.79319
"9751",0.73376
"9752",0.75341
"9753",0.77458
"9754",0.69577
"9755",0.69091
"9756",0.70607
"9757",0.75258
"9758",0.75637
"9759",0.70876
"9760",0.73708
"9761",0.72013
"9762",0.74956
"9763",0.74468
"9764",0.72991
"9765",0.72104
"9766",0.68734
"9767",0.60891
"9768",0.64749
"9769",0.4393
"9770",0.43908
"9771",0.44589
"9772",0.4365
"9773",0.38887
"9774",0.39679
"9775",0.496
"9776",0.45219
"9777",0.42037
"9778",0.39666
"9779",0.38982
"9780",0.40029
"9781",0.44274
"9782",0.50191
"9783",0.54781
"9784",0.52623
"9785",0.51029
"9786",0.52404
"9787",0.49902
"9788",0.5035
"9789",0.51684
"9790",0.50116
"9791",0.50392
"9792",0.51625
"9793",0.54074
"9794",0.5104
"9795",0.47818
"9796",0.45589
"9797",0.45522
"9798",0.47083
"9799",0.50735
"9800",0.52767
"9801",0.54185
"9802",0.5291
"9803",0.51813
"9804",0.51795
"9805",0.54577
"9806",0.52292
"9807",0.50663
"9808",0.49652
"9809",0.49564
"9810",0.53638
"9811",0.55867
"9812",0.62002
"9813",0.56572
"9814",0.54699
"9815",0.51962
"9816",0.5715
"9817",0.56551
"9818",0.60275
"9819",0.51583
"9820",0.63581
"9821",0.77439
"9822",0.50727
"9823",0.6526
"9824",0.75271
"9825",0.78749
"9826",0.60395
"9827",0.36197
"9828",0.54825
"9829",0.40437
"9830",0.23561
"9831",0.2552
"9832",0.33124
"9833",0.36386
"9834",0.34372
"9835",0.45418
"9836",0.35397
"9837",0.12247
"9838",0.16464
"9839",0.12905
"9840",0.19286
"9841",0.48862
"9842",0.36383
"9843",0.34887
"9844",0.40628
"9845",-0.09348
