fid,w46585_s10
"1663",766.77063
"1664",761.62512
"1665",757.05103
"1666",753.09137
"1667",752.92987
"1668",754.59943
"1669",756.40692
"1670",758.21442
"1671",760.02179
"1672",760.8689
"1673",760.65417
"1674",761.22278
"1675",761.46521
"1676",760.35773
"1677",759.10468
"1678",757.57532
"1679",755.90948
"1680",753.79797
"1681",751.52887
"1682",748.81909
"1683",745.45282
"1684",742.02393
"1685",738.59509
"1686",735.1662
"1687",731.94379
"1688",728.98199
"1689",726.04138
"1690",723.28601
"1691",720.67151
"1692",718.05701
"1693",715.13507
"1694",710.44458
"1695",705.47168
"1696",700.76581
"1697",698.41248
"1698",696.64807
"1699",694.88373
"1700",693.11908
"1701",691.35468
"1702",689.59027
"1703",687.82581
"1704",686.0614
"1705",684.42511
"1706",682.87659
"1707",681.32813
"1708",679.77948
"1709",678.23108
"1710",676.68262
"1711",675.10931
"1712",673.349
"1713",671.5415
"1714",669.55408
"1715",667.02087
"1716",664.43762
"1717",831.30878
"1718",831.4809
"1719",831.65308
"1720",831.8252
"1721",831.99738
"1722",831.97968
"1723",831.32532
"1724",830.58447
"1725",829.52008
"1726",827.88959
"1727",826.21167
"1728",824.25519
"1729",821.92419
"1730",819.15863
"1731",816.39288
"1732",813.62732
"1733",811.79999
"1734",812.23822
"1735",811.50043
"1736",811.65167
"1737",815.33087
"1738",817.20093
"1739",817.3811
"1740",817.56128
"1741",817.66669
"1742",816.17639
"1743",813.67877
"1744",810.96973
"1745",810.49048
"1746",811.7345
"1747",813.0481
"1748",814.77502
"1749",816.15942
"1750",816.59387
"1751",817.02808
"1752",817.46112
"1753",817.87183
"1754",818.2251
"1755",818.22711
"1756",818.0719
"1757",817.8844
"1758",817.69678
"1759",817.56982
"1760",817.67682
"1761",817.80078
"1762",817.7074
"1763",816.64331
"1764",815.26611
"1765",812.737
"1766",809.91949
"1767",806.6319
"1768",801.85779
"1769",797.849
"1770",793.60248
"1771",789.79181
"1772",789.336
"1773",789.10938
"1774",788.47241
"1775",790.37482
"1776",793.03387
"1777",795.69312
"1778",798.35217
"1779",800.66193
"1780",802.49841
"1781",803.59497
"1782",803.95648
"1783",804.31812
"1784",804.67963
"1785",803.80402
"1786",802.26703
"1787",800.6156
"1788",797.3985
"1789",793.61859
"1790",789.85852
"1791",786.09851
"1792",782.33838
"1793",778.57843
"1794",774.61169
"1795",769.60602
"1796",764.46051
"1797",760.02942
"1798",757.10779
"1799",757.94702
"1800",758.83752
"1801",760.36609
"1802",762.17358
"1803",763.98102
"1804",764.64783
"1805",764.21521
"1806",764.65918
"1807",764.56348
"1808",763.32721
"1809",761.84802
"1810",760.18329
"1811",758.51868
"1812",756.44562
"1813",754.17651
"1814",751.90729
"1815",749.34253
"1816",746.02448
"1817",742.59558
"1818",739.16687
"1819",735.96448
"1820",733.00269
"1821",730.04077
"1822",727.07892
"1823",724.24591
"1824",721.60608
"1825",718.73181
"1826",714.0885
"1827",709.1156
"1828",704.1427
"1829",699.91901
"1830",697.94098
"1831",696.17651
"1832",694.41199
"1833",692.64758
"1834",690.88318
"1835",689.11877
"1836",687.36798
"1837",685.77911
"1838",684.23071
"1839",682.68213
"1840",681.13373
"1841",679.58521
"1842",678.03662
"1843",676.48822
"1844",674.90167
"1845",673.06458
"1846",670.63928
"1847",668.05591
"1848",665.47272
"1849",835.64502
"1850",835.81708
"1851",835.98932
"1852",836.16138
"1853",836.33368
"1854",836.26208
"1855",835.57422
"1856",834.72113
"1857",833.74951
"1858",832.22021
"1859",830.56488
"1860",828.54541
"1861",825.67651
"1862",822.86798
"1863",820.10242
"1864",817.33667
"1865",815.16443
"1866",815.69659
"1867",815.37451
"1868",815.86151
"1869",820.01178
"1870",821.73462
"1871",821.91479
"1872",822.09509
"1873",821.9931
"1874",819.86047
"1875",817.15143
"1876",814.44238
"1877",814.01727
"1878",815.20752
"1879",816.52063
"1880",817.96741
"1881",819.36401
"1882",819.79852
"1883",820.23273
"1884",820.66711
"1885",821.09808
"1886",821.44427
"1887",821.38843
"1888",821.20081
"1889",821.01318
"1890",820.82568
"1891",820.6925
"1892",820.79303
"1893",820.91711
"1894",821.04108
"1895",820.5152
"1896",818.78027
"1897",815.96582
"1898",813.0636
"1899",809.43738
"1900",804.54883
"1901",799.91132
"1902",796.35217
"1903",793.0528
"1904",793.04449
"1905",792.6438
"1906",791.90759
"1907",793.08752
"1908",795.74658
"1909",798.40582
"1910",800.70258
"1911",802.53491
"1912",804.34497
"1913",805.80359
"1914",806.2019
"1915",806.56342
"1916",806.88361
"1917",805.77979
"1918",804.24268
"1919",802.34167
"1920",799.59192
"1921",795.82642
"1922",791.97302
"1923",788.17041
"1924",784.41028
"1925",780.65033
"1926",776.89032
"1927",772.44128
"1928",767.33411
"1929",763.18982
"1930",761.81482
"1931",763.03491
"1932",764.06818
"1933",764.78607
"1934",766.13281
"1935",767.94019
"1936",768.42688
"1937",767.84613
"1938",768.09558
"1939",767.53778
"1940",766.11713
"1941",764.45612
"1942",762.7915
"1943",761.12677
"1944",759.09302
"1945",756.82391
"1946",754.55481
"1947",752.28583
"1948",749.85168
"1949",746.59631
"1950",743.16742
"1951",739.98541
"1952",737.02338
"1953",734.06158
"1954",731.09967
"1955",728.13782
"1956",725.22461
"1957",722.32819
"1958",717.7323
"1959",712.75952
"1960",707.80609
"1961",702.87469
"1962",699.23389
"1963",697.46942
"1964",695.70502
"1965",693.94061
"1966",692.17603
"1967",690.41162
"1968",688.69153
"1969",687.1333
"1970",685.58472
"1971",684.03632
"1972",682.48779
"1973",680.93921
"1974",679.39069
"1975",677.84222
"1976",676.24762
"1977",674.43018
"1978",671.99512
"1979",669.50262
"1980",667.01007
"1981",839.98108
"1982",840.15332
"1983",840.3255
"1984",840.49768
"1985",840.66998
"1986",840.52222
"1987",839.75848
"1988",838.84839
"1989",837.93652
"1990",836.5509
"1991",834.89551
"1992",832.45428
"1993",829.5542
"1994",826.65472
"1995",823.81702
"1996",821.04608
"1997",818.56183
"1998",818.82892
"1999",819.21332
"2000",820.29681
"2001",824.57141
"2002",826.26813
"2003",826.4483
"2004",826.62848
"2005",826.14252
"2006",823.33313
"2007",820.62408
"2008",817.91498
"2009",817.57867
"2010",818.6806
"2011",819.99359
"2012",821.31079
"2013",822.5686
"2014",823.00311
"2015",823.43738
"2016",823.8717
"2017",824.32037
"2018",824.69952
"2019",824.55328
"2020",824.34308
"2021",824.14221
"2022",823.95459
"2023",823.81519
"2024",823.90948
"2025",824.03351
"2026",824.15747
"2027",824.1496
"2028",822.01208
"2029",819.10992
"2030",816.20789
"2031",812.13159
"2032",807.24292
"2033",802.35419
"2034",798.2807
"2035",796.54279
"2036",796.71307
"2037",796.17822
"2038",795.44202
"2039",795.80017
"2040",798.45941
"2041",800.74341
"2042",802.57141
"2043",804.38141
"2044",806.19153
"2045",807.86249
"2046",808.44733
"2047",808.80878
"2048",808.99408
"2049",807.75562
"2050",806.17792
"2051",803.88281
"2052",801.35272
"2053",798.19238
"2054",794.30798
"2055",790.42358
"2056",786.55109
"2057",782.73163
"2058",778.96222
"2059",775.06628
"2060",770.24103
"2061",767.12158
"2062",766.59009
"2063",768.03363
"2064",769.3573
"2065",770.07758
"2066",770.73749
"2067",771.93262
"2068",772.20587
"2069",771.60553
"2070",771.41278
"2071",770.37311
"2072",768.72882
"2073",767.06421
"2074",765.39948
"2075",763.73492
"2076",761.74048
"2077",759.47137
"2078",757.20227
"2079",754.93323
"2080",752.66412
"2081",750.28839
"2082",747.16809
"2083",744.00598
"2084",741.04419
"2085",738.08228
"2086",735.12042
"2087",732.09058
"2088",728.97919
"2089",725.81628
"2090",721.54181
"2091",716.65192
"2092",711.76202
"2093",706.87207
"2094",701.79962
"2095",698.76233
"2096",696.9978
"2097",695.2334
"2098",693.46887
"2099",691.70453
"2100",690.03589
"2101",688.4873
"2102",686.93878
"2103",685.39038
"2104",683.8418
"2105",682.29327
"2106",680.73248
"2107",678.96887
"2108",677.21912
"2109",675.74823
"2110",673.77948
"2111",671.28699
"2112",668.79462
"2113",844.31732
"2114",844.48938
"2115",844.66168
"2116",844.83398
"2117",845.00629
"2118",844.76141
"2119",843.88751
"2120",842.97559
"2121",842.06378
"2122",840.88147
"2123",839.07959
"2124",836.34412
"2125",833.44397
"2126",830.54388
"2127",827.6438
"2128",824.77222
"2129",822.01349
"2130",821.91443
"2131",822.73743
"2132",824.8053
"2133",829.29169
"2134",830.87079
"2135",830.98151
"2136",831.16168
"2137",830.55353
"2138",827.26349
"2139",824.13739
"2140",821.3877
"2141",821.15942
"2142",822.15369
"2143",823.46667
"2144",824.81342
"2145",825.97491
"2146",826.52948
"2147",827.07971
"2148",827.62988
"2149",828.17987
"2150",828.45929
"2151",828.28229
"2152",828.04962
"2153",827.81702
"2154",827.58429
"2155",826.90637
"2156",826.75208
"2157",826.85938
"2158",826.96667
"2159",826.73633
"2160",824.96368
"2161",822.25421
"2162",819.28497
"2163",814.82593
"2164",809.93719
"2165",805.04858
"2166",800.72937
"2167",800.28583
"2168",800.30902
"2169",799.6886
"2170",798.97552
"2171",798.80103
"2172",800.78418
"2173",802.60791
"2174",804.41803
"2175",806.22803
"2176",808.03809
"2177",809.84808
"2178",810.69263
"2179",811.05408
"2180",811.10468
"2181",809.73138
"2182",807.92468
"2183",805.42383
"2184",802.8938
"2185",800.27618
"2186",796.67407
"2187",792.78967
"2188",788.90527
"2189",785.02087
"2190",781.13708
"2191",777.29993
"2192",773.40149
"2193",771.58008
"2194",771.56787
"2195",773.03229
"2196",774.45032
"2197",775.26532
"2198",775.86481
"2199",776.34961
"2200",775.97009
"2201",775.37482
"2202",774.55548
"2203",773.00153
"2204",771.33691
"2205",769.67218
"2206",768.00763
"2207",766.34302
"2208",764.38788
"2209",762.1189
"2210",759.84979
"2211",757.58069
"2212",755.31158
"2213",753.04248
"2214",750.70221
"2215",747.76617
"2216",744.62878
"2217",741.37921
"2218",738.11829
"2219",734.85742
"2220",731.6062
"2221",728.46527
"2222",725.21362
"2223",720.68591
"2224",715.79602
"2225",710.90613
"2226",705.77087
"2227",700.59412
"2228",698.29077
"2229",696.52631
"2230",694.76178
"2231",693
"2232",691.38989
"2233",689.84137
"2234",688.29279
"2235",686.74438
"2236",685.19592
"2237",683.53558
"2238",681.60742
"2239",679.75983
"2240",678.26398
"2241",676.79791
"2242",675.27972
"2243",673.07147
"2244",670.57898
"2245",848.47888
"2246",848.82568
"2247",848.99799
"2248",849.17029
"2249",849.34259
"2250",848.93732
"2251",848.01477
"2252",847.10291
"2253",846.19122
"2254",845.15277
"2255",843.13397
"2256",840.23383
"2257",837.33368
"2258",834.43372
"2259",831.53363
"2260",828.63342
"2261",825.76178
"2262",825.29041
"2263",826.60052
"2264",829.56152
"2265",834.07281
"2266",835.59271
"2267",835.52582
"2268",835.69489
"2269",834.99292
"2270",831.61621
"2271",828.22052
"2272",824.9563
"2273",824.78601
"2274",825.72632
"2275",827.14111
"2276",828.59052
"2277",829.9267
"2278",830.58862
"2279",831.13867
"2280",831.68878
"2281",832.15839
"2282",832.31763
"2283",832.16321
"2284",831.93048
"2285",831.69788
"2286",831.24792
"2287",829.67261
"2288",829.44739
"2289",829.55469
"2290",829.66199
"2291",828.78992
"2292",827.01672
"2293",825.13507
"2294",822.20422
"2295",817.46979
"2296",812.35388
"2297",807.08447
"2298",803.73828
"2299",803.8999
"2300",803.72052
"2301",802.98499
"2302",802.30823
"2303",801.91968
"2304",802.76978
"2305",804.45441
"2306",806.26453
"2307",808.07458
"2308",809.88458
"2309",811.6947
"2310",812.93793
"2311",813.2995
"2312",813.21301
"2313",811.69739
"2314",809.49487
"2315",806.96503
"2316",804.43481
"2317",801.90479
"2318",798.98749
"2319",795.1557
"2320",791.2713
"2321",787.38678
"2322",783.5025
"2323",779.89728
"2324",777.38147
"2325",776.07581
"2326",776.3894
"2327",777.6908
"2328",778.98602
"2329",779.71777
"2330",780.2569
"2331",780.28619
"2332",779.69452
"2333",778.83661
"2334",777.26929
"2335",775.60797
"2336",773.94489
"2337",772.28027
"2338",770.61572
"2339",768.95099
"2340",767.03552
"2341",764.76642
"2342",762.49731
"2343",760.22809
"2344",757.95911
"2345",755.60339
"2346",753.11041
"2347",750.26892
"2348",747.07953
"2349",743.8186
"2350",740.55768
"2351",737.29681
"2352",734.12323
"2353",731.02289
"2354",727.92273
"2355",724.54138
"2356",719.83002
"2357",714.94012
"2358",709.86761
"2359",704.27533
"2360",699.77258
"2361",697.81921
"2362",696.05469
"2363",694.31842
"2364",692.74402
"2365",691.19537
"2366",689.64697
"2367",688.0556
"2368",686.224
"2369",684.22241
"2370",682.30042
"2371",680.77972
"2372",679.3136
"2373",677.84747
"2374",676.38129
"2375",674.75732
"2376",672.36353
"2377",851.88928
"2378",853.16211
"2379",853.33447
"2380",853.50671
"2381",853.67902
"2382",853.64282
"2383",852.63593
"2384",851.51563
"2385",850.47412
"2386",849.42499
"2387",847.11511
"2388",844.29523
"2389",841.47528
"2390",838.7085
"2391",835.96887
"2392",833.22919
"2393",830.48962
"2394",830.42493
"2395",831.99292
"2396",834.71082
"2397",838.85388
"2398",840.33868
"2399",840.16998
"2400",840.22809
"2401",839.36462
"2402",835.96899
"2403",832.53259
"2404",828.76782
"2405",828.74548
"2406",829.68799
"2407",830.9801
"2408",832.42419
"2409",833.85931
"2410",834.64752
"2411",835.19769
"2412",835.73877
"2413",836.01898
"2414",836.1709
"2415",836.04419
"2416",835.81152
"2417",835.51367
"2418",834.38147
"2419",832.41718
"2420",832.1427
"2421",832.25
"2422",832.18579
"2423",830.71112
"2424",828.93793
"2425",827.16022
"2426",824.36328
"2427",819.34772
"2428",814.05157
"2429",808.81927
"2430",807.3186
"2431",807.61041
"2432",806.93481
"2433",806.23438
"2434",805.57703
"2435",805.53528
"2436",806.19269
"2437",806.68109
"2438",808.11102
"2439",809.92102
"2440",811.7312
"2441",813.54132
"2442",815.08618
"2443",815.54492
"2444",815.21997
"2445",813.50043
"2446",811.03601
"2447",808.50598
"2448",805.97601
"2449",803.44592
"2450",800.90222
"2451",797.52173
"2452",793.63733
"2453",789.83917
"2454",786.65863
"2455",784.01282
"2456",781.89117
"2457",780.85498
"2458",780.9491
"2459",782.1283
"2460",783.39313
"2461",784.08698
"2462",784.47272
"2463",784.01007
"2464",783.11322
"2465",781.5329
"2466",779.87183
"2467",778.21069
"2468",776.54968
"2469",774.88782
"2470",773.22369
"2471",771.55908
"2472",769.68298
"2473",767.41382
"2474",765.14478
"2475",762.82202
"2476",760.37793
"2477",757.8927
"2478",755.32129
"2479",752.45502
"2480",749.49127
"2481",746.25787
"2482",742.99707
"2483",739.78741
"2484",736.68079
"2485",733.58063
"2486",730.48029
"2487",727.38
"2488",723.76379
"2489",718.97412
"2490",713.93951
"2491",708.37561
"2492",702.77991
"2493",699.11212
"2494",697.3476
"2495",695.64807
"2496",694.09802
"2497",692.5481
"2498",690.80603
"2499",688.83893
"2500",686.83728
"2501",684.87793
"2502",683.29547
"2503",681.82941
"2504",680.36328
"2505",678.89709
"2506",677.43103
"2507",675.9649
"2508",674.12549
"2509",854.39581
"2510",856.66809
"2511",857.6709
"2512",857.84308
"2513",858.01538
"2514",858.1875
"2515",857.71478
"2516",856.59277
"2517",855.4707
"2518",854.28918
"2519",851.91461
"2520",849.19098
"2521",846.4541
"2522",843.71448
"2523",840.97479
"2524",838.23523
"2525",835.70972
"2526",835.94177
"2527",837.46869
"2528",840.23792
"2529",843.69629
"2530",845.08478
"2531",844.90942
"2532",844.79199
"2533",843.71729
"2534",840.23877
"2535",836.37158
"2536",832.40948
"2537",832.32642
"2538",833.7522
"2539",834.87323
"2540",836.26123
"2541",837.70728
"2542",838.70648
"2543",839.25671
"2544",839.68958
"2545",839.85468
"2546",840.0072
"2547",839.92511
"2548",839.69238
"2549",838.93512
"2550",837.32349
"2551",835.16193
"2552",834.83801
"2553",834.94531
"2554",834.40143
"2555",832.63232
"2556",830.85901
"2557",828.43091
"2558",825.16229
"2559",820.92712
"2560",815.72272
"2561",811.26959
"2562",810.992
"2563",811.15833
"2564",810.1604
"2565",809.48358
"2566",808.97601
"2567",809.13922
"2568",810.12122
"2569",810.45313
"2570",810.79053
"2571",811.82141
"2572",813.5777
"2573",815.38782
"2574",817.1322
"2575",817.79022
"2576",817.19592
"2577",815.10712
"2578",812.57709
"2579",810.04712
"2580",807.51703
"2581",804.987
"2582",802.45697
"2583",799.73798
"2584",796.40051
"2585",793.62372
"2586",790.98138
"2587",788.33911
"2588",786.42133
"2589",785.91241
"2590",785.84729
"2591",786.5658
"2592",787.79639
"2593",788.45618
"2594",788.32581
"2595",787.38971
"2596",785.79639
"2597",784.13531
"2598",782.4743
"2599",780.81317
"2600",779.1521
"2601",777.49109
"2602",775.8299
"2603",774.16699
"2604",772.33038
"2605",770.0343
"2606",767.6167
"2607",765.13159
"2608",762.64648
"2609",760.16132
"2610",757.48932
"2611",754.60938
"2612",751.72949
"2613",748.69379
"2614",745.45782
"2615",742.33881
"2616",739.23853
"2617",736.13818
"2618",733.03802
"2619",729.93762
"2620",726.83728
"2621",722.98608
"2622",718.00659
"2623",712.47583
"2624",706.88013
"2625",701.47937
"2626",698.64063
"2627",697.00061
"2628",695.362
"2629",693.45538
"2630",691.4538
"2631",689.45227
"2632",687.46808
"2633",685.81128
"2634",684.34521
"2635",682.87903
"2636",681.4129
"2637",679.94678
"2638",678.48071
"2639",677.01453
"2640",675.5343
"2641",856.95209
"2642",859.2298
"2643",861.4209
"2644",862.17963
"2645",862.35193
"2646",862.52393
"2647",862.58289
"2648",861.67157
"2649",860.54968
"2650",859.28632
"2651",856.8717
"2652",854.15881
"2653",851.44458
"2654",848.71881
"2655",845.98071
"2656",843.24109
"2657",841.04022
"2658",841.53748
"2659",842.96619
"2660",845.82281
"2661",848.83649
"2662",849.82178
"2663",849.64789
"2664",849.474
"2665",847.89081
"2666",843.97528
"2667",840.01318
"2668",836.05109
"2669",835.49152
"2670",837.64441
"2671",838.81653
"2672",840.14838
"2673",841.54218
"2674",842.75153
"2675",843.29437
"2676",843.53809
"2677",843.69043
"2678",843.8429
"2679",843.80603
"2680",843.30621
"2681",842.12012
"2682",840.11737
"2683",837.90649
"2684",837.53333
"2685",837.5896
"2686",836.32678
"2687",834.55353
"2688",832.20752
"2689",829.05072
"2690",825.84998
"2691",821.94922
"2692",817.36517
"2693",814.3772
"2694",814.76422
"2695",814.56128
"2696",813.40973
"2697",812.7627
"2698",812.49683
"2699",812.78851
"2700",813.94891
"2701",814.39758
"2702",814.71338
"2703",815.02911
"2704",815.64673
"2705",817.23431
"2706",819.04431
"2707",820.03552
"2708",819.05078
"2709",816.64819
"2710",814.11823
"2711",811.58807
"2712",809.05798
"2713",806.62762
"2714",804.40588
"2715",802.07001
"2716",800.20068
"2717",797.94989
"2718",795.30762
"2719",792.66541
"2720",791.17432
"2721",791.03113
"2722",790.96588
"2723",791.12268
"2724",792.19971
"2725",792.57648
"2726",791.66632
"2727",790.05981
"2728",788.3988
"2729",786.73779
"2730",785.07672
